title,opponent,abbreviation,sport,date,year,location,stadium,latitude,longitude,score,notes,identifier,original collection,digital collection,publisher,rights,rightsstatement,format-original,format,display_template,type,duration,filename,id number,disc number,youtubeid,object_location,image_small,image_thumb,cdm_url,objectid
"University of Idaho vs. Ohio University (Football), 09/25/1976",Ohio University,Ohio,Football,1976-09-25,1976,"Athens, OH",Penden Stadium,39.321111,-82.102778,0 - 35 (L),,UG64-Ohio1976-1_39,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:26:05,UG64-Ohio1976-1_39.avi,1_39,39,5YbreG6sIoE,https://youtu.be/5YbreG6sIoE,https://img.youtube.com/vi/5YbreG6sIoE/sddefault.jpg,https://img.youtube.com/vi/5YbreG6sIoE/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/135,vandalvideo135
"University of Idaho vs. Central Michigan University  (Football), 09/12/1987",Central Michigan University,CentMI,Football,1987-09-12,1987,"Moscow, ID",Kibbie Dome,46.726113,-117.015671,18 - 30 (L),,UG64-CentMI1987-1_34,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:27:01,UG64-CentMI1987-1_34.avi,1_34,34,Dhn1NIu-2pY,https://youtu.be/Dhn1NIu-2pY,https://img.youtube.com/vi/Dhn1NIu-2pY/sddefault.jpg,https://img.youtube.com/vi/Dhn1NIu-2pY/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/136,vandalvideo136
"University of Idaho vs. Boise State University (Football), 11/23/1991",Boise State University,"Boise, IDSt",Football,1991-11-23,1991,"Moscow, ID",Kibbie Dome,46.726113,-117.015671,28 - 24 (W),Wide version,"UG64-Boise, IDSt1991-1_23",Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,2:34:40,"UG64-Boise, IDSt1991-1_23.avi",1_23,23,KYJRPLUCn4g,https://youtu.be/KYJRPLUCn4g,https://img.youtube.com/vi/KYJRPLUCn4g/sddefault.jpg,https://img.youtube.com/vi/KYJRPLUCn4g/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/137,vandalvideo137
"University of Idaho vs. Boise State University (Football), 11/21/1992",Boise State University,"Boise, IDSt",Football,1992-11-21,1992,"Boise, ID",Bronco Stadium,43.602798,-116.195833,62 - 16 (W),Tight version,"UG64-Boise, IDSt1992-1_26",Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:14:43,"UG64-Boise, IDSt1992-1_26.avi",1_26,26,V6CqFcp3GvE,https://youtu.be/V6CqFcp3GvE,https://img.youtube.com/vi/V6CqFcp3GvE/sddefault.jpg,https://img.youtube.com/vi/V6CqFcp3GvE/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/138,vandalvideo138
"University of Idaho vs. Arizona State University (Football), 10/13/1956",Arizona State University,AzST,Football,1956-10-13,1956,"Moscow, ID",Neale Stadium,46.726113,-117.015671,0 - 41 (L),,UG64-AzST1956-1_2,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:33:23,UG64-AzST1956-1_2.avi,1_2,2,8Gs8B_FhqAg,https://youtu.be/8Gs8B_FhqAg,https://img.youtube.com/vi/8Gs8B_FhqAg/sddefault.jpg,https://img.youtube.com/vi/8Gs8B_FhqAg/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/139,vandalvideo139
"University of Idaho vs. Central Michigan University  (Football), 09/13/1986",Central Michigan University,CentMI,Football,1986-09-13,1986,"Mount Pleasant, MI",Kelly/Shorts Stadium,43.5775,-84.770833,21 - 34 (L),,UG64-CentMI1986-1_33,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,5:58:39,UG64-CentMI1986-1_33.avi,1_33,33,qfe-Jm3d0_o,https://youtu.be/qfe-Jm3d0_o,https://img.youtube.com/vi/qfe-Jm3d0_o/sddefault.jpg,https://img.youtube.com/vi/qfe-Jm3d0_o/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/140,vandalvideo140
"University of Idaho vs. University of Northern Illinois (Football), 09/20/1969",University of Northern Illinois,UNoIll,Football,1969-09-20,1969,"Dekalb, IL",Huskie Stadium,41.933889,-88.777778,30 - 47 (L),,UG64-UNoIll1969-1_83,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:40:16,UG64-UNoIll1969-1_83.avi,1_83,83,4EH8ON5lfIY,https://youtu.be/4EH8ON5lfIY,https://img.youtube.com/vi/4EH8ON5lfIY/sddefault.jpg,https://img.youtube.com/vi/4EH8ON5lfIY/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/141,vandalvideo141
"University of Idaho vs. University of Oregon (Football), 10/29/1966",University of Oregon,UOre,Football,1966-10-29,1966,"Boise, ID",Bronco Stadium,43.602798,-116.195833,7 - 28 (L),,UG64-UOre1966-1_92,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:14:34,UG64-UOre1966-1_92.avi,1_92,92,s9AR5V4e5lc,https://youtu.be/s9AR5V4e5lc,https://img.youtube.com/vi/s9AR5V4e5lc/sddefault.jpg,https://img.youtube.com/vi/s9AR5V4e5lc/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/142,vandalvideo142
"University of Idaho vs. University of Northern Illinois (Football), 11/22/1975",University of Northern Illinois,UNoIll,Football,1975-11-22,1975,"Moscow, ID",Kibbie Dome,46.726113,-117.015671,25 - 24 (W),,UG64-UNoIll1975-1_86,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,2:55:16,UG64-UNoIll1975-1_86.avi,1_86,86,MiZuqnIsZXQ,https://youtu.be/MiZuqnIsZXQ,https://img.youtube.com/vi/MiZuqnIsZXQ/sddefault.jpg,https://img.youtube.com/vi/MiZuqnIsZXQ/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/143,vandalvideo143
"University of Idaho vs. University of Oregon (Football), 10/09/1948",University of Oregon,UOre,Football,1948-10-09,1948,"Moscow, ID",Neale Stadium,46.726113,-117.015671,8 - 15 (L),,UG64-UOre1948-1_90,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:30:42,UG64-UOre1948-1_90.avi,1_90,90,l3UCmLXUhOY,https://youtu.be/l3UCmLXUhOY,https://img.youtube.com/vi/l3UCmLXUhOY/sddefault.jpg,https://img.youtube.com/vi/l3UCmLXUhOY/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/144,vandalvideo144
"University of Idaho vs. University of Oregon (Football), 10/19/1968",University of Oregon,UOre,Football,1968-10-19,1968,"Eugene, OR",Autzen Stadium,44.058333,-123.068611,8 - 23 (L),Disc 1,UG64-UOre1968-1_93,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:16:27,UG64-UOre1968-1_93.avi,1_93,93,RT1Vy0Bv2Ow,https://youtu.be/RT1Vy0Bv2Ow,https://img.youtube.com/vi/RT1Vy0Bv2Ow/sddefault.jpg,https://img.youtube.com/vi/RT1Vy0Bv2Ow/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/145,vandalvideo145
"University of Idaho vs. University of Northern Illinois (Football), 10/14/1972",University of Northern Illinois,UNoIll,Football,1972-10-14,1972,"Moscow, ID",Idaho Stadium,46.726113,-117.015671,31 - 13 (W),,UG64-UNoIll1972-1_84,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,2:31:40,UG64-UNoIll1972-1_84.avi,1_84,84,kO_kxFLtLok,https://youtu.be/kO_kxFLtLok,https://img.youtube.com/vi/kO_kxFLtLok/sddefault.jpg,https://img.youtube.com/vi/kO_kxFLtLok/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/146,vandalvideo146
"University of Idaho vs. University of Northern Illinois (Football), 11/16/1974",University of Northern Illinois,UNoIll,Football,1974-11-16,1974,"Dekalb, IL",Huskie Stadium,41.933889,-88.777778,21 - 27 (L),,UG64-UNoIll1974-1_85,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:40:17,UG64-UNoIll1974-1_85.avi,1_85,85,JqYSPkcJLMI,https://youtu.be/JqYSPkcJLMI,https://img.youtube.com/vi/JqYSPkcJLMI/sddefault.jpg,https://img.youtube.com/vi/JqYSPkcJLMI/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/147,vandalvideo147
"University of Idaho vs. University of Oregon (Football), 11/05/1938",University of Oregon,UOre,Football,1938-11-05,1938,"Eugene, OR",Hayward Field,44.04225,-123.07067,6 - 19 (L),,UG64-UOre1938-1_87,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:28:34,UG64-UOre1938-1_87.avi,1_87,87,fBiGxvcwRkI,https://youtu.be/fBiGxvcwRkI,https://img.youtube.com/vi/fBiGxvcwRkI/sddefault.jpg,https://img.youtube.com/vi/fBiGxvcwRkI/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/148,vandalvideo148
"University of Idaho vs. University of the Pacific (Football), 10/17/1970",University of the Pacific,UPac,Football,1970-10-17,1970,"Pullman, WA",Autzen Stadium,44.058333,-123.068611,10 - 17 (L),,UG64-UPac1970-1_97,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:31:39,UG64-UPac1970-1_97.avi,1_97,97,BKDblJkPZ7I,https://youtu.be/BKDblJkPZ7I,https://img.youtube.com/vi/BKDblJkPZ7I/sddefault.jpg,https://img.youtube.com/vi/BKDblJkPZ7I/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/149,vandalvideo149
"University of Idaho vs. Boise State University (Football), 10/30/1982",Boise State University,"Boise, IDSt",Football,1982-10-30,1982,"Boise, ID",Bronco Stadium,43.602798,-116.195833,24 - 17 (W),"Cliff : b/w 16mm, no audio, entire game, shot by athletic dept for scouting and game analysis","UG64-Boise, IDSt1982-1_14",Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:44:50,"UG64-Boise, IDSt1982-1_14.avi",1_14,14,RvEyWQ5H3bQ,https://youtu.be/RvEyWQ5H3bQ,https://img.youtube.com/vi/RvEyWQ5H3bQ/sddefault.jpg,https://img.youtube.com/vi/RvEyWQ5H3bQ/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/150,vandalvideo150
"University of Idaho vs. University of Oregon (Football), 10/31/1959",University of Oregon,UOre,Football,1959-10-31,1959,"Moscow, ID",Neale Stadium,46.726113,-117.015671,7 - 45 (L),,UG64-UOre1959-1_91,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:20:04,UG64-UOre1959-1_91.avi,1_91,91,3ajaTVyKUpA,https://youtu.be/3ajaTVyKUpA,https://img.youtube.com/vi/3ajaTVyKUpA/sddefault.jpg,https://img.youtube.com/vi/3ajaTVyKUpA/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/151,vandalvideo151
"University of Idaho vs. University of the Pacific (Football), 10/28/1972",University of the Pacific,UPac,Football,1972-10-28,1972,"Moscow, ID",Idaho Stadium,46.732066,-117.160364,7 - 22 (L),1-2-3-4,UG64-UPac1972-1_99,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:34:27,UG64-UPac1972-1_99.avi,1_99,99,uymgltLGg4M,https://youtu.be/uymgltLGg4M,https://img.youtube.com/vi/uymgltLGg4M/sddefault.jpg,https://img.youtube.com/vi/uymgltLGg4M/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/152,vandalvideo152
"University of Idaho vs. University of Oregon (Football), 11/01/1947",University of Oregon,UOre,Football,1947-11-01,1947,"Eugene, OR",Hayward Field,44.04225,-123.07067,7 - 34 (L),,UG64-UOre1947-1_89,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:32:55,UG64-UOre1947-1_89.avi,1_89,89,puf3LS9HhTM,https://youtu.be/puf3LS9HhTM,https://img.youtube.com/vi/puf3LS9HhTM/sddefault.jpg,https://img.youtube.com/vi/puf3LS9HhTM/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/153,vandalvideo153
"University of Idaho vs. University of Oregon (Football), 11/01/1969",University of Oregon,UOre,Football,1969-11-01,1969,"Eugene, OR",Autzen Stadium,44.058333,-123.068611,14 - 58 (L),,UG64-UOre1969-1_95,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:33:50,UG64-UOre1969-1_95.avi,1_95,95,hD6E73Ftnys,https://youtu.be/hD6E73Ftnys,https://img.youtube.com/vi/hD6E73Ftnys/sddefault.jpg,https://img.youtube.com/vi/hD6E73Ftnys/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/154,vandalvideo154
"University of Idaho vs. University of Oregon (Football), 10/17/1970",University of Oregon,UOre,Football,1970-10-17,1970,"Eugene, OR",Autzen Stadium,44.058333,-123.068611,13 - 49 (L),,UG64-UOre1970-1_96,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:33:32,UG64-UOre1970-1_96.avi,1_96,96,jGtKhMOehpg,https://youtu.be/jGtKhMOehpg,https://img.youtube.com/vi/jGtKhMOehpg/sddefault.jpg,https://img.youtube.com/vi/jGtKhMOehpg/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/155,vandalvideo155
