objectid,parentid,title,creator,description,date,date_is_approximate,source,findingaid,subject,category,coverage,language,digitization_specifications,date_digital,identifier,publisher,relation,collection,type,format,format_original,rights,rightsstatement,display_template,filename,object_location,image_small,image_thumb
spec_uihp434,,Theodore Roosevelt's Tree [4],,Theodore Roosevelt (far right egde of photograph) watching men bending over tree.,1911-04-11,,"Photograph album of Theodore Roosevelt's visit, 10 April 1911, MG 5299, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv206144,trees; presidents; planting; campuses,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,5299-08,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,image,spec_uihp434.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp434.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp434_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp434_th.jpg
spec_uihp435,,Theodore Roosevelt's Tree [5],,Three uniformed men standing behind the tree planted by Theodore Roosevelt.,1911-04-11,,"Photograph album of Theodore Roosevelt's visit, 10 April 1911, MG 5299, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv206144,trees; military uniforms; military officers; campuses,Photographic prints,United States--Idaho--Latah County--Moscow,eng,"300 dpi  (displayed), Scanned from  black and white print. Master is a 800 dpi Tiff.",2011,5299-09,"Special Collections and Archives, University of Idaho Library: http://www.lib.uidaho.edu/special-collections/",University of Idaho Digital Initiatives,University of Idaho Historical Photographs - Theodore Roosevelt Collection,Image;StillImage,image/jpeg,Black and White Photograph,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,image,spec_uihp435.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp435.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp435_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp435_th.jpg
spec_uihp436,,Memorial Gymnasium Construction [2],,Construction of Memorial Gymnasium on the University of Idaho campus.,1928,,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,construction sites; gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"151 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-02,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp436.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp436.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp436_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp436_th.jpg
spec_uihp437,,Memorial Gymnasium Construction [3],,Construction of Memorial Gymnasium on the University of Idaho campus.,1928,,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,construction sites; gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"150 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-01,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp437.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp437.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp437_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp437_th.jpg
spec_uihp439,,"Memorial Gymnasium, University of Idaho",,Memorial Gymnasium on the University of Idaho campus.,1935,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; campuses; college students,university buildings,United States--Idaho--Latah County--Moscow,eng,"154 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-05,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp439.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp439.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp439_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp439_th.jpg
spec_uihp441,,Memorial Gymnasium [2],,Memorial Gymnasium on the University of Idaho campus.,1950,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"155 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-06,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp441.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp441.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp441_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp441_th.jpg
spec_uihp442,,Memorial Gymnasium [3],,Memorial Gymnasium on the University of Idaho campus.,1925,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"156 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-07,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp442.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp442.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp442_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp442_th.jpg
spec_uihp443,,Memorial Gymnasium [4],,Memorial Gymnasium on the University of Idaho campus.,1925,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"157 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-08,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp443.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp443.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp443_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp443_th.jpg
spec_uihp444,,Memorial Gymnasium [5],,Memorial Gymnasium on the University of Idaho campus.,1925,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"158 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-09,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp444.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp444.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp444_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp444_th.jpg
spec_uihp445,,Memorial Gymnasium [6],,Memorial Gymnasium on the University of Idaho campus.,1933,,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"159 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-10,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp445.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp445.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp445_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp445_th.jpg
spec_uihp446,,Comencement Procession [16],,Commencement procession to Memorial Gymnasium.,1925,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views; processions; commencement,university buildings,United States--Idaho--Latah County--Moscow,eng,"160 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-11,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp446.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp446.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp446_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp446_th.jpg
spec_uihp447,,Comencement Procession [17],,Commencement procession to Memorial Gymnasium.,1940-06-16,,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views; processions; commencement,university buildings,United States--Idaho--Latah County--Moscow,eng,"161 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-12,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp447.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp447.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp447_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp447_th.jpg
spec_uihp448,,Comencement Procession [18],,Commencement procession to Memorial Gymnasium.,1940-06-16,,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views; processions; commencement,university buildings,United States--Idaho--Latah County--Moscow,eng,"162 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-13,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp448.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp448.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp448_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp448_th.jpg
spec_uihp449,,Memorial Gymnasium Drawing,,Architect's drawing of armory addition to Memorial Gymnasium.,1925,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,architectural drawings (visual works); gymnasiums,university buildings,United States--Idaho--Latah County--Moscow,eng,"163 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-14,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp449.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp449.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp449_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp449_th.jpg
spec_uihp450,,Memorial Gymnasium [7],,Main entrance and tower of Memorial Gymnasium.,1928-11-03,,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"187 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-35,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Negative,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp450.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp450.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp450_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp450_th.jpg
spec_uihp451,,Cadets,,Cadets on walkway in front of Memorial Gymnasium.,1945,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views; cadets,university buildings,United States--Idaho--Latah County--Moscow,eng,"188 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-36a,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Negative,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp451.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp451.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp451_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp451_th.jpg
spec_uihp452,,Memorial Gymnasium [8],,Memorial Gymnasium on the University of Idaho campus.,1945,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views; cadets,university buildings,United States--Idaho--Latah County--Moscow,eng,"189 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-36b,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Negative,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp452.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp452.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp452_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp452_th.jpg
spec_uihp453,,Memorial Gymnasium [9],,Memorial Gymnasium on the University of Idaho campus.,1925,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"190 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-37,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Negative,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp453.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp453.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp453_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp453_th.jpg
spec_uihp454,,Memorial Gymnasium [10],,Memorial Gymnasium on the University of Idaho campus.,1945,,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"191 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-38,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Negative,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp454.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp454.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp454_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp454_th.jpg
spec_uihp455,,Memorial Gymnasium [11],,Memorial Gymnasium on the University of Idaho campus.,1950,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"192 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-39,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Negative,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp455.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp455.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp455_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp455_th.jpg
spec_uihp456,,Memorial Gymnasium [12],,Memorial Gymnasium on the University of Idaho campus.,1940,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"194 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-41,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Negative,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp456.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp456.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp456_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp456_th.jpg
spec_uihp457,,Memorial Gymnasium [13],,Memorial Gymnasium on the University of Idaho campus.,1945,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views; winter,university buildings,United States--Idaho--Latah County--Moscow,eng,"193 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-40,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Negative,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp457.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp457.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp457_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp457_th.jpg
spec_uihp458,,Memorial Gymnasium [14],,Tower of Memorial Gymnasium on the University of Idaho campus.,1925,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; exterior views,university buildings,United States--Idaho--Latah County--Moscow,eng,"195 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-42,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Negative,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp458.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp458.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp458_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp458_th.jpg
spec_uihp459,,Memorial Gymnasium [15],,Locker room in Memorial Gymnasium.,1925,y,"University of Idaho Campus photograph collection, 1890-1995, PG 1, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv382718,gymnasiums; locker rooms,university buildings,United States--Idaho--Latah County--Moscow,eng,"164 dpi grayscale jpg displayed. VueScan scanning software, Epson Expression 1640 XL, Master file is a 400 dpi TIFF.",2011-02,1-61-15,University of Idaho Library,University of Idaho Historical Photograph Collection,University of Idaho Campus Photographs,Image;StillImage,image/jpeg,Black and white prints,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,spec_uihp459.jpg,https://objects.lib.uidaho.edu/uihistorical/spec_uihp459.jpg,https://objects.lib.uidaho.edu/uihistorical/small/spec_uihp459_sm.jpg,https://objects.lib.uidaho.edu/uihistorical/thumbs/spec_uihp459_th.jpg
