objectid,title,volume,date,subjects,description,publisher,quote,sponsor,language,type,format,rights,rightsstatement,page_url,filename_old,archive_link,image_spine,highlight_images,filename,display_template,object_location,image_thumb,image_small
uidaho_gem_1979,Gem of the Mountains 1979,Volume 77,1979,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""Activities open to all U of I students included Mr. Ugly and Miss Campus Chest contest, an award ceremony, car stuffing, leg contests, and beer chugging, ending with a lack of talent contest. Every year some of the money donated goes to Mountain State Tumor Institute."" (pdf page 49)",Jack Yuditsky,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1979/,1979/Gem1979.pdf,https://archive.org/details/uidaho_gem_1979,https://objects.lib.uidaho.edu/gem/spines/1979.jpg,gem-1979-highlight1.jpg;gem-1979-highlight2.jpg;gem-1979-highlight3.jpg;gem-1979-highlight4.jpg;gem-1979-highlight5.jpg,uidaho_gem_1979.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1979.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1979_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1979_sm.jpg
uidaho_gem_1980,Gem of the Mountains 1980,Volume 78,1980,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""WHEREAS: Expressed student opinion of the 1980 'Gem' has been overwhelmingly unfavorable ..."" (pdf page 120)",Lynn Baird,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1980/,1980/Gem1980.pdf,https://archive.org/details/uidaho_gem_1980,https://objects.lib.uidaho.edu/gem/spines/1980.jpg,gem-1980-highlight1.jpg;gem-1980-highlight2.jpg;gem-1980-highlight3.jpg;gem-1980-highlight4.jpg;gem-1980-highlight5.jpg,uidaho_gem_1980.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1980.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1980_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1980_sm.jpg
uidaho_gem_1981,Gem of the Mountains 1981,Volume 79,1981,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""It's easy to tell the urban cowboys from the real ones — the urbans are the ones in the picture-perfect never-been-worn cowboy hats and brand spankin' new boots with the store polish unmarred; the real ones LOOK real."" (pdf page 52)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1981/,1981/Gem1981.pdf,https://archive.org/details/uidaho_gem_1981,https://objects.lib.uidaho.edu/gem/spines/1981.jpg,gem-1981-highlight1.jpg;gem-1981-highlight2.jpg;gem-1981-highlight3.jpg;gem-1981-highlight4.jpg;gem-1981-highlight5.jpg,uidaho_gem_1981.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1981.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1981_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1981_sm.jpg
uidaho_gem_1982,Gem of the Mountains 1982,Volume 80,1982,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""Joe Seemiller and Mark Rabdou peel-off foam covering on the ASUI-Kibbie Dome roof. Throughout the football season, the leaky roof provided unexpected rainshowers inside the stadium."" (pdf page 264)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1982/,1982/gem1982.pdf,https://archive.org/details/uidaho_gem_1982,https://objects.lib.uidaho.edu/gem/spines/1982.jpg,gem-1982-highlight1.jpg;gem-1982-highlight2.jpg;gem-1982-highlight3.jpg;gem-1982-highlight4.jpg;gem-1982-highlight5.jpg,uidaho_gem_1982.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1982.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1982_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1982_sm.jpg
uidaho_gem_1983,Gem of the Mountains 1983,Volume 81,1983,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""Students and businessmen alike let out a sigh of relief when a bill to raise Idaho's legal drinking age from 19 to 20 failed."" (pdf page 44)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1983/,1983/Gem1983.pdf,https://archive.org/details/uidaho_gem_1983,https://objects.lib.uidaho.edu/gem/spines/1983.jpg,gem-1983-highlight1.jpg;gem-1983-highlight2.jpg;gem-1983-highlight3.jpg;gem-1983-highlight4.jpg;gem-1983-highlight5.jpg,uidaho_gem_1983.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1983.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1983_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1983_sm.jpg
uidaho_gem_1984,Gem of the Mountains 1984,Volume 82,1984,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""It's not every school that would have a course in potato science, but for Idaho it's not so surprising."" (pdf page 57)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1984/,1984/Gem1984.pdf,https://archive.org/details/uidaho_gem_1984,https://objects.lib.uidaho.edu/gem/spines/1984.jpg,gem-1984-highlight1.jpg;gem-1984-highlight2.jpg;gem-1984-highlight3.jpg;gem-1984-highlight4.jpg;gem-1984-highlight5.jpg,uidaho_gem_1984.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1984.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1984_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1984_sm.jpg
uidaho_gem_1985,Gem of the Mountains 1985,Volume 83,1985,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""One night I dreamed I was in a game of Trivial Pursuit and I won because I knew Warp Six was the maximum safe cruising speed of the Starship Enterprise. It was terrific."" (pdf page 153)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1985/,1985/Gem1985.pdf,https://archive.org/details/uidaho_gem_1985,https://objects.lib.uidaho.edu/gem/spines/1985.jpg,gem-1985-highlight1.jpg;gem-1985-highlight2.jpg;gem-1985-highlight3.jpg;gem-1985-highlight4.jpg;gem-1985-highlight5.jpg,uidaho_gem_1985.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1985.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1985_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1985_sm.jpg
uidaho_gem_1986,Gem of the Mountains 1986,Volume 84,1986,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""Contrary to Birnbach's tortoise-shell view of Idaho, the people here were anything but lumber-Jacks-and-Jills. Students like Rod Ristow and Lori Arnot rocked out to MTV between classes. Ethan Dexter dodged 'Humanoids from the Deep' at a swim center dive-in movie. And Wendy Reynolds spent her weekends viewing videos and munching on pepperoni pizza ...' "" (pdf page 50)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1986/,1986/Gem1986.pdf,https://archive.org/details/uidaho_gem_1986,https://objects.lib.uidaho.edu/gem/spines/1986.jpg,gem-1986-highlight1.jpg;gem-1986-highlight2.jpg;gem-1986-highlight3.jpg;gem-1986-highlight4.jpg;gem-1986-highlight5.jpg,uidaho_gem_1986.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1986.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1986_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1986_sm.jpg
uidaho_gem_1987,Gem of the Mountains 1987,Volume 85,1987,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""If I want to get involved with a girl from Pullman, I don't have to worry about phone bills making me go broke."" (Can you find Sarah Palin's photo on this page? pdf page 102)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1987/,1987/Gem1987.pdf,https://archive.org/details/uidaho_gem_1987,https://objects.lib.uidaho.edu/gem/spines/1987.jpg,gem-1987-highlight1.jpg;gem-1987-highlight2.jpg;gem-1987-highlight3.jpg;gem-1987-highlight4.jpg;gem-1987-highlight5.jpg,uidaho_gem_1987.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1987.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1987_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1987_sm.jpg
uidaho_gem_1988,Gem of the Mountains 1988,Volume 86,1988,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""In May, a moose wandered off Moscow Mountain and found its way to the Pullman golf course where it 'trampled fences and chased golfers.'"" (pdf page 54)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1988/,1988/Gem1988.pdf,https://archive.org/details/uidaho_gem_1988,https://objects.lib.uidaho.edu/gem/spines/1988.jpg,gem-1988-highlight1.jpg;gem-1988-highlight2.jpg;gem-1988-highlight3.jpg;gem-1988-highlight4.jpg;gem-1988-highlight5.jpg,uidaho_gem_1988.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1988.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1988_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1988_sm.jpg
uidaho_gem_1989,Gem of the Mountains 1989,Volume 87,1989,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""This jazz festival is getting to be known as the jazz festival of the world."" (pdf page 20)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1989/,1989/Gem1989.pdf,https://archive.org/details/uidaho_gem_1989,https://objects.lib.uidaho.edu/gem/spines/1989.jpg,gem-1989-highlight1.jpg;gem-1989-highlight2.jpg;gem-1989-highlight3.jpg;gem-1989-highlight4.jpg;gem-1989-highlight5.jpg;gem-1989-highlight6.jpg,uidaho_gem_1989.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1989.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1989_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1989_sm.jpg
uidaho_gem_1990,Gem of the Mountains 1990,Volume 88,1990,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""Terrorists attack KUOI with demands for twine and chocolate pudding"" (pdf page 44)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1990/,1990/Gem1990.pdf,https://archive.org/details/uidaho_gem_1990,https://objects.lib.uidaho.edu/gem/spines/1990.jpg,gem-1990-highlight1.jpg;gem-1990-highlight2.jpg;gem-1990-highlight3.jpg;gem-1990-highlight4.jpg;gem-1990-highlight5.jpg,uidaho_gem_1990.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1990.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1990_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1990_sm.jpg
uidaho_gem_1991,Gem of the Mountains 1991,Volume 89,1991,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""What could we possibly do in a place like Moscow, Idaho? Clean out barns? Sit around chawing tobacco (even the women) telling stories?"" (pdf page 8)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1991/,1991/Gem1991.pdf,https://archive.org/details/uidaho_gem_1991,https://objects.lib.uidaho.edu/gem/spines/1991.jpg,gem-1991-highlight1.jpg;gem-1991-highlight2.jpg;gem-1991-highlight3.jpg;gem-1991-highlight4.jpg;gem-1991-highlight5.jpg,uidaho_gem_1991.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1991.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1991_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1991_sm.jpg
uidaho_gem_1992,Gem of the Mountains 1992,Volume 90,1992,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""So if you're reading this page sometime in the future, perhaps at the insistence of your children, stop pressing your brain in an attempt to recall the goofy clothes we wore in 92, or that crazy 'slam dancing' craze inspired by 'Nirvana.' Simply turn the page and refresh your mind ..."" (pdf page 8)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1992/,1992/Gem1992.pdf,https://archive.org/details/uidaho_gem_1992,https://objects.lib.uidaho.edu/gem/spines/1992.jpg,gem-1992-highlight1.jpg;gem-1992-highlight2.jpg;gem-1992-highlight3.jpg;gem-1992-highlight4.jpg;gem-1992-highlight5.jpg,uidaho_gem_1992.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1992.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1992_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1992_sm.jpg
uidaho_gem_1993,Gem of the Mountains 1993,Volume 91,1993,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""I liked the airbands and skits. And the toilet paper relay at the GDI games."" (pdf page 40)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1993/,1993/Gem1993.pdf,https://archive.org/details/uidaho_gem_1993,https://objects.lib.uidaho.edu/gem/spines/1993.jpg,gem-1993-highlight1.jpg;gem-1993-highlight2.jpg;gem-1993-highlight3.jpg;gem-1993-highlight4.jpg;gem-1993-highlight5.jpg,uidaho_gem_1993.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1993.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1993_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1993_sm.jpg
uidaho_gem_1994,Gem of the Mountains 1994,Volume 92,1994,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""Have you ever taken a field trip to France without ever leaving the classroom, or practiced your golf putt without ever setting foot on a golf course? According to Sam Daniels you will, and not too far in the future either, thanks to the use of virtual reality."" (pdf page 31)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1994/,1994/Gem1994.pdf,https://archive.org/details/uidaho_gem_1994,https://objects.lib.uidaho.edu/gem/spines/1994.jpg,gem-1994-highlight1.jpg;gem-1994-highlight2.jpg;gem-1994-highlight3.jpg;gem-1994-highlight4.jpg;gem-1994-highlight5.jpg,uidaho_gem_1994.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1994.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1994_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1994_sm.jpg
uidaho_gem_1995,Gem of the Mountains 1995,Volume 93,1995,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""Among the roaring blazes and intense heat there is bound to be some excitement. Kelly remembers one particular call to a gun collector's house with humor. As they were showing up, the heat seemed to finally have reached the ammunition because all of the collector's bullets began going off and everyone ducked for cover."" (pdf page 104)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1995/,1995/Gem1995.pdf,https://archive.org/details/uidaho_gem_1995,https://objects.lib.uidaho.edu/gem/spines/1995.jpg,gem-1995-highlight1.jpg;gem-1995-highlight2.jpg;gem-1995-highlight3.jpg;gem-1995-highlight4.jpg;gem-1995-highlight5.jpg,uidaho_gem_1995.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1995.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1995_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1995_sm.jpg
uidaho_gem_1996,Gem of the Mountains 1996,Volume 94,1996,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""Bill 'Wildman' Hindman takes a cold water dip after climbing at Wawaiwai."" (pdf page 224)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1996/,1996/Gem1996.pdf,https://archive.org/details/uidaho_gem_1996,https://objects.lib.uidaho.edu/gem/spines/1996.jpg,gem-1996-highlight1.jpg;gem-1996-highlight2.jpg;gem-1996-highlight3.jpg;gem-1996-highlight4.jpg;gem-1996-highlight5.jpg,uidaho_gem_1996.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1996.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1996_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1996_sm.jpg
uidaho_gem_1997,Gem of the Mountains 1997,Volume 95,1997,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""During his inauguration speech, Dr. Hoover formed his vision for the future of the university. His greatest goal ... was to 'enhance the undergraduate experience at UI.' He plans to accomplish this by providing more advising and orientation for first year students, introducing 'smart' technology (i.e. the internet) and creating a better learning and living environment."" (pdf page 130)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1997/,1997/Gem1997.pdf,https://archive.org/details/uidaho_gem_1997,https://objects.lib.uidaho.edu/gem/spines/1997.jpg,gem-1997-highlight1.jpg;gem-1997-highlight2.jpg;gem-1997-highlight3.jpg;gem-1997-highlight4.jpg;gem-1997-highlight5.jpg,uidaho_gem_1997.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1997.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1997_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1997_sm.jpg
uidaho_gem_1998,Gem of the Mountains 1998,Volume 96,1998,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""A tub at the club, volcanoes and margaritas at Casa, a fish bowl at Gambino's, karaoke at the Cap, boggin to 'Brown Eyed Girl' at CJs and hanging out with friends at John's Alley and The Garden ..."" (pdf page 26)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1998/,1998/gem1998.pdf,https://archive.org/details/uidaho_gem_1998,https://objects.lib.uidaho.edu/gem/spines/1998.jpg,gem-1998-highlight1.jpg;gem-1998-highlight2.jpg;gem-1998-highlight3.jpg;gem-1998-highlight4.jpg;gem-1998-highlight5.jpg,uidaho_gem_1998.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1998.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1998_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1998_sm.jpg
uidaho_gem_1999,Gem of the Mountains 1999,Volume 97,1999,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""Moscow made a little news of its own with a challenge of a nudity ordinance. Challenged by two women who refused to put their tops on in July. The issue went up against city council. The council expected to pass an ordinance requiring women to cover the areola of their breasts. Due to the absence of one the ordinance's supporters it failed to pass. So tops optional, I guess."" (pdf page 41)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/1999/,1999/Gem1999.pdf,https://archive.org/details/uidaho_gem_1999,https://objects.lib.uidaho.edu/gem/spines/1999.jpg,gem-1999-highlight1.jpg;gem-1999-highlight2.jpg;gem-1999-highlight3.jpg;gem-1999-highlight4.jpg;gem-1999-highlight5.jpg,uidaho_gem_1999.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_1999.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_1999_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_1999_sm.jpg
uidaho_gem_2000,Gem of the Mountains 2000,Volume 98,2000,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""It was one of the most incredible experience of my entire life. To see Hamp so full of Energy, giving to everyone on that stage and making this one of the most precious festivals in the history of jazz."" - Dr. Lynn Skinner, Executive Director for Jazz Fest (pdf page 14)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/2000/,2000/Gem2000.pdf,https://archive.org/details/uidaho_gem_2000,https://objects.lib.uidaho.edu/gem/spines/2000.jpg,gem-2000-highlight1.jpg;gem-2000-highlight2.jpg;gem-2000-highlight3.jpg;gem-2000-highlight4.jpg;gem-2000-highlight5.jpg,uidaho_gem_2000.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_2000.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_2000_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_2000_sm.jpg
uidaho_gem_2001,Gem of the Mountains 2001,Volume 99,2001,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""If a plan under consideration by the campus parking and transit special task force is instituted next year, students, faculty, and staff could be paying more for parking permits, and free parking on the University of Idaho campus will be a thing of the past."" (pdf page 16)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/2001/,2001/Gem2001.pdf,https://archive.org/details/uidaho_gem_2001,https://objects.lib.uidaho.edu/gem/spines/2001.jpg,gem-2001-highlight1.jpg;gem-2001-highlight2.jpg;gem-2001-highlight3.jpg;gem-2001-highlight4.jpg;gem-2001-highlight5.jpg,uidaho_gem_2001.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_2001.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_2001_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_2001_sm.jpg
uidaho_gem_2002,Gem of the Mountains 2002,Volume 100,2002,University of Idaho; yearbooks,The Gem of the Mountains was the official yearbook of the University of Idaho from 1903 to 2004.,University of Idaho,"""In fact many mornings you can wake up and see an array of new, interesting and creative 'snow sculptures' around campus created by 'snow fairies' the previous night."" (pdf page 32)",,eng,Text,application/pdf,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,https://www.lib.uidaho.edu/digital/gem/2002/,2002/gem2002.pdf,https://archive.org/details/uidaho_gem_2002,https://objects.lib.uidaho.edu/gem/spines/2002.jpg,gem-2002-highlight1.jpg;gem-2002-highlight2.jpg;gem-2002-highlight3.jpg;gem-2002-highlight4.jpg;gem-2002-highlight5.jpg,uidaho_gem_2002.pdf,yearbook,https://objects.lib.uidaho.edu/gem/uidaho_gem_2002.pdf,https://objects.lib.uidaho.edu/gem/thumbs/uidaho_gem_2002_th.jpg,https://objects.lib.uidaho.edu/gem/small/uidaho_gem_2002_sm.jpg
